sample	patient	subtype	pathway	value
SH07T13	SH07	Classic	HALLMARK_G2M_CHECKPOINT	-0.39212126963666577
SH07T13	SH07	Classic	HO_LIVER_CANCER_VASCULAR_INVASION	-0.19676569090867563
SH07T13	SH07	Classic	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.5601537738117577
SH07T13	SH07	Classic	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.554063833113564
SH07T13	SH07	Classic	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.02124743870361151
SH07T13	SH07	Classic	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.2396108082538844
SH07T13	SH07	Classic	ImmuneClass	0.48396595166473094
SH07T13	SH07	Classic	Exhaused_T_Cell	0.4119727473664918
SH07T13	SH07	Classic	Interferon_gamma	0.39837156478847086
SH07T13	SH07	Classic	Antigen_presenting_cells	0.685508083358278
SH07T13	SH07	Classic	Inflammatory	0.5380041048982929
SH07T13	SH07	Classic	Gajewski_13_gene_inflammatory	0.40138513135073134
SH07T13	SH07	Classic	Cytolytic_score	0.05325761601972853
SH07T13	SH07	Classic	MVI_6_gene	0.3803579678892183
SH07T13	SH07	Classic	GEP score	-0.07070298526100412
SH07T13	SH07	Classic	IMPRES	4
SH07T13	SH07	Classic	TIDE	0.78
SH07T14	SH07	Classic	HALLMARK_ANGIOGENESIS	0.2897137607209118
SH07T14	SH07	Classic	HALLMARK_E2F_TARGETS	-0.4033647216934591
SH07T14	SH07	Classic	HALLMARK_G2M_CHECKPOINT	-0.39402614464294566
SH07T14	SH07	Classic	HO_LIVER_CANCER_VASCULAR_INVASION	-0.10716257166066284
SH07T14	SH07	Classic	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.4468158262476311
SH07T14	SH07	Classic	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.4997121872338293
SH07T14	SH07	Classic	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.1970120520758018
SH07T14	SH07	Classic	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.20145188415906695
SH07T14	SH07	Classic	ImmuneClass	0.5505312392660515
SH07T14	SH07	Classic	Exhaused_T_Cell	0.26854757536897556
SH07T14	SH07	Classic	Interferon_gamma	0.5642250339029167
SH07T14	SH07	Classic	Antigen_presenting_cells	0.7727704404001695
SH07T14	SH07	Classic	Inflammatory	0.4032441880277333
SH07T14	SH07	Classic	Gajewski_13_gene_inflammatory	0.5296963847196302
SH07T14	SH07	Classic	Cytolytic_score	0.21557359413627433
SH07T14	SH07	Classic	MVI_6_gene	0.13524496225959126
SH07T14	SH07	Classic	GEP score	-0.08454790400504976
SH07T14	SH07	Classic	IMPRES	6
SH07T14	SH07	Classic	TIDE	1.16
SH07T15	SH07	Classic	HALLMARK_ANGIOGENESIS	0.14548022027107912
SH07T15	SH07	Classic	HALLMARK_E2F_TARGETS	-0.44272287041572594
SH07T15	SH07	Classic	HALLMARK_G2M_CHECKPOINT	-0.4375448426555474
SH07T15	SH07	Classic	HO_LIVER_CANCER_VASCULAR_INVASION	0.003730682929341339
SH07T15	SH07	Classic	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.44532109942147635
SH07T15	SH07	Classic	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.5511608454992742
SH07T15	SH07	Classic	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.04311275588364169
SH07T15	SH07	Classic	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.11742197056320362
SH07T15	SH07	Classic	ImmuneClass	0.5362404121900954
SH07T15	SH07	Classic	Exhaused_T_Cell	0.09425246717003816
SH07T15	SH07	Classic	Interferon_gamma	0.5332915640015057
SH07T15	SH07	Classic	Antigen_presenting_cells	0.8250353562966755
SH07T15	SH07	Classic	Inflammatory	-0.024962069368555273
SH07T15	SH07	Classic	Gajewski_13_gene_inflammatory	0.5325679154222646
SH07T15	SH07	Classic	Cytolytic_score	-0.1355520977255057
SH07T15	SH07	Classic	MVI_6_gene	0.1850959966094499
SH07T15	SH07	Classic	GEP score	-0.09241847312827867
SH07T15	SH07	Classic	IMPRES	6
SH07T15	SH07	Classic	TIDE	0.85
SH07T16	SH07	Classic	HALLMARK_ANGIOGENESIS	0.28662096601075043
SH07T16	SH07	Classic	HALLMARK_E2F_TARGETS	-0.31265220356013385
SH07T16	SH07	Classic	HALLMARK_G2M_CHECKPOINT	-0.34884048257471795
SH07T16	SH07	Classic	HO_LIVER_CANCER_VASCULAR_INVASION	-0.44879404962153213
SH07T16	SH07	Classic	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.4938087992205208
SH07T16	SH07	Classic	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.46211927833904004
SH07T16	SH07	Classic	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.10821816176620191
SH07T16	SH07	Classic	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.18399666133649242
SH07T16	SH07	Classic	ImmuneClass	0.33842877799175586
SH07T16	SH07	Classic	Exhaused_T_Cell	-0.03504099559396856
SH07T16	SH07	Classic	Interferon_gamma	0.012636574329504602
SH07T16	SH07	Classic	Antigen_presenting_cells	0.41808460393969016
SH07T16	SH07	Classic	Inflammatory	-0.4029948212443733
SH07T16	SH07	Classic	Gajewski_13_gene_inflammatory	0.07982065244247
SH07T16	SH07	Classic	Cytolytic_score	0.2506896171244958
SH07T16	SH07	Classic	MVI_6_gene	0.0710601781143691
SH07T16	SH07	Classic	GEP score	-0.1081914557031591
SH07T16	SH07	Classic	IMPRES	4
SH07T16	SH07	Classic	TIDE	0.52
SH07T17	SH07	Classic	HALLMARK_ANGIOGENESIS	0.18387296455402521
SH07T17	SH07	Classic	HALLMARK_E2F_TARGETS	-0.3715830947088949
SH07T17	SH07	Classic	HALLMARK_G2M_CHECKPOINT	-0.3034333665920966
SH07T17	SH07	Classic	HO_LIVER_CANCER_VASCULAR_INVASION	-0.3858879947112883
SH07T17	SH07	Classic	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.5403992612295877
SH07T17	SH07	Classic	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.5290022016653178
SH07T17	SH07	Classic	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.18192755629674504
SH07T17	SH07	Classic	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.23691231087993359
SH07T17	SH07	Classic	ImmuneClass	0.23792141733610397
SH07T17	SH07	Classic	Exhaused_T_Cell	-0.37761469071500275
SH07T17	SH07	Classic	Interferon_gamma	-0.15141816576532371
SH07T17	SH07	Classic	Antigen_presenting_cells	0.24338970303701918
SH07T17	SH07	Classic	Inflammatory	-0.2515755289192023
SH07T17	SH07	Classic	Gajewski_13_gene_inflammatory	-0.3375534310206675
SH07T17	SH07	Classic	Cytolytic_score	-0.3574767734293174
SH07T17	SH07	Classic	MVI_6_gene	0.31320957196124966
SH07T17	SH07	Classic	GEP score	-0.11497637188693982
SH07T17	SH07	Classic	IMPRES	4
SH07T17	SH07	Classic	TIDE	0.24
SH07T18	SH07	Classic	HALLMARK_ANGIOGENESIS	0.3285594716213147
SH07T18	SH07	Classic	HALLMARK_E2F_TARGETS	-0.4858500719949131
SH07T18	SH07	Classic	HALLMARK_G2M_CHECKPOINT	-0.44438584519015434
SH07T18	SH07	Classic	HO_LIVER_CANCER_VASCULAR_INVASION	0.23653618693936523
SH07T18	SH07	Classic	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.4104189468615522
SH07T18	SH07	Classic	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.47289641759942186
SH07T18	SH07	Classic	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.21571391510358168
SH07T18	SH07	Classic	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.10616852363826751
SH07T18	SH07	Classic	ImmuneClass	0.658316413618125
SH07T18	SH07	Classic	Exhaused_T_Cell	0.3594652117823922
SH07T18	SH07	Classic	Interferon_gamma	0.4583520759954548
SH07T18	SH07	Classic	Antigen_presenting_cells	0.7664958630935941
SH07T18	SH07	Classic	Inflammatory	0.21054954756122704
SH07T18	SH07	Classic	Gajewski_13_gene_inflammatory	0.6142813523494481
SH07T18	SH07	Classic	Cytolytic_score	0.45474801390265007
SH07T18	SH07	Classic	MVI_6_gene	-0.01181080962775466
SH07T18	SH07	Classic	GEP score	-0.07812108788782783
SH07T18	SH07	Classic	IMPRES	4
SH07T18	SH07	Classic	TIDE	0.16
SH07T19	SH07	Classic	HALLMARK_ANGIOGENESIS	0.4072246229524663
SH07T19	SH07	Classic	HALLMARK_E2F_TARGETS	-0.5236374813114344
SH07T19	SH07	Classic	HALLMARK_G2M_CHECKPOINT	-0.4606481473406239
SH07T19	SH07	Classic	HO_LIVER_CANCER_VASCULAR_INVASION	0.1526228794406077
SH07T19	SH07	Classic	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.40882080859266745
SH07T19	SH07	Classic	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.5753219590818719
SH07T19	SH07	Classic	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.22410712573758754
SH07T19	SH07	Classic	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.1796096889951237
SH07T19	SH07	Classic	ImmuneClass	0.6356695879488962
SH07T19	SH07	Classic	Exhaused_T_Cell	0.2900564011065171
SH07T19	SH07	Classic	Interferon_gamma	0.527960951165543
SH07T19	SH07	Classic	Antigen_presenting_cells	0.8141493513036557
SH07T19	SH07	Classic	Inflammatory	0.36972796362590277
SH07T19	SH07	Classic	Gajewski_13_gene_inflammatory	0.7183110089012609
SH07T19	SH07	Classic	Cytolytic_score	0.5888778550149166
SH07T19	SH07	Classic	MVI_6_gene	-0.14678565357644474
SH07T19	SH07	Classic	GEP score	-0.0627339345632556
SH07T19	SH07	Classic	IMPRES	5
SH07T19	SH07	Classic	TIDE	1.2
SH07T12	SH07	Classic	HALLMARK_ANGIOGENESIS	-0.09370204013953531
SH07T12	SH07	Classic	HALLMARK_E2F_TARGETS	0.1251459573190986
SH07T12	SH07	Classic	HALLMARK_G2M_CHECKPOINT	0.02768135557354208
SH07T12	SH07	Classic	HO_LIVER_CANCER_VASCULAR_INVASION	-0.32513087474284297
SH07T12	SH07	Classic	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	0.4329459491931544
SH07T12	SH07	Classic	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.2483422410188318
SH07T12	SH07	Classic	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.04358209011491765
SH07T12	SH07	Classic	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.1973481186481964
SH07T12	SH07	Classic	ImmuneClass	-0.21367287354464967
SH07T12	SH07	Classic	Exhaused_T_Cell	-0.35820207717159547
SH07T12	SH07	Classic	Interferon_gamma	-0.5572465461559173
SH07T12	SH07	Classic	Antigen_presenting_cells	-0.08968199113397876
SH07T12	SH07	Classic	Inflammatory	-0.44645620405026787
SH07T12	SH07	Classic	Gajewski_13_gene_inflammatory	-0.43675378400277554
SH07T12	SH07	Classic	Cytolytic_score	0.1962374489682494
SH07T12	SH07	Classic	MVI_6_gene	0.3178411559890544
SH07T12	SH07	Classic	GEP score	-0.1519882458325314
SH07T12	SH07	Classic	IMPRES	4
SH07T12	SH07	Classic	TIDE	0.4
SH08T01	SH08	Proliferation	HALLMARK_ANGIOGENESIS	-0.21226472959196346
SH08T01	SH08	Proliferation	HALLMARK_E2F_TARGETS	0.29456405799193763
SH08T01	SH08	Proliferation	HALLMARK_G2M_CHECKPOINT	0.46760158824014936
SH08T01	SH08	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	-0.033938139513746995
SH08T01	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.6214442809499248
SH08T01	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.5781137656106822
SH08T01	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.0642748236483851
SH08T01	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.030639493346756724
SH08T01	SH08	Proliferation	ImmuneClass	-0.05881061555458447
SH08T01	SH08	Proliferation	Exhaused_T_Cell	0.4138432434724836
SH08T01	SH08	Proliferation	Interferon_gamma	0.47956722382695816
SH08T01	SH08	Proliferation	Antigen_presenting_cells	-0.8099560089702922
SH08T01	SH08	Proliferation	Inflammatory	0.4268086954712771
SH08T01	SH08	Proliferation	Gajewski_13_gene_inflammatory	0.4146087618894612
SH08T01	SH08	Proliferation	Cytolytic_score	0.7187465519143581
SH08T01	SH08	Proliferation	MVI_6_gene	0.14314540694904854
SH08T01	SH08	Proliferation	GEP score	-0.09704103580554446
SH08T01	SH08	Proliferation	IMPRES	8
SH08T01	SH08	Proliferation	TIDE	0.65
SH08T02	SH08	Proliferation	HALLMARK_ANGIOGENESIS	0.09127636531858409
SH08T02	SH08	Proliferation	HALLMARK_E2F_TARGETS	-0.050697793922041226
SH08T02	SH08	Proliferation	HALLMARK_G2M_CHECKPOINT	0.18057472816198483
SH08T02	SH08	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	-0.13092354498040562
SH08T02	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.5566985407329208
SH08T02	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.07937337703325689
SH08T02	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.22665487333291748
SH08T02	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.19433484640438692
SH08T02	SH08	Proliferation	ImmuneClass	0.03691514479844672
SH08T02	SH08	Proliferation	Exhaused_T_Cell	-0.24477648627163032
SH08T02	SH08	Proliferation	Interferon_gamma	-0.25928509033828373
SH08T02	SH08	Proliferation	Antigen_presenting_cells	-0.7986298280383929
SH08T02	SH08	Proliferation	Inflammatory	-0.06793288102998155
SH08T02	SH08	Proliferation	Gajewski_13_gene_inflammatory	-0.4607478326788132
SH08T02	SH08	Proliferation	Cytolytic_score	0.1774600348651027
SH08T02	SH08	Proliferation	MVI_6_gene	-0.1199473675498442
SH08T02	SH08	Proliferation	GEP score	-0.1390769368661953
SH08T02	SH08	Proliferation	IMPRES	8
SH08T02	SH08	Proliferation	TIDE	0.28
SH08T03	SH08	Proliferation	HALLMARK_ANGIOGENESIS	-0.14666717255657613
SH08T03	SH08	Proliferation	HALLMARK_E2F_TARGETS	-0.3572959615941586
SH08T03	SH08	Proliferation	HALLMARK_G2M_CHECKPOINT	-0.25355173726876784
SH08T03	SH08	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	-0.03812095292633777
SH08T03	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.31251810958376464
SH08T03	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	-0.01905544914887386
SH08T03	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.08001223179035227
SH08T03	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.24159416418685822
SH08T03	SH08	Proliferation	ImmuneClass	-0.19179174725840922
SH08T03	SH08	Proliferation	Exhaused_T_Cell	-0.3289378846527903
SH08T03	SH08	Proliferation	Interferon_gamma	0.05452097357933289
SH08T03	SH08	Proliferation	Antigen_presenting_cells	-0.6987419995586375
SH08T03	SH08	Proliferation	Inflammatory	-6.069300375410591e-4
SH08T03	SH08	Proliferation	Gajewski_13_gene_inflammatory	-0.30151475222780094
SH08T03	SH08	Proliferation	Cytolytic_score	0.35087719298239184
SH08T03	SH08	Proliferation	MVI_6_gene	-0.12576122548999658
SH08T03	SH08	Proliferation	GEP score	-0.12401037504891624
SH08T03	SH08	Proliferation	IMPRES	8
SH08T03	SH08	Proliferation	TIDE	1.13
SH08T04	SH08	Proliferation	HALLMARK_ANGIOGENESIS	-0.1572078419635217
SH08T04	SH08	Proliferation	HALLMARK_E2F_TARGETS	0.16504203065694883
SH08T04	SH08	Proliferation	HALLMARK_G2M_CHECKPOINT	0.26600472767857747
SH08T04	SH08	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	-0.33447593829456784
SH08T04	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.5124277445209063
SH08T04	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.32613668176521526
SH08T04	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.31582646155753125
SH08T04	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.10246391611807315
SH08T04	SH08	Proliferation	ImmuneClass	0.5159646627097072
SH08T04	SH08	Proliferation	Exhaused_T_Cell	0.9008939410661392
SH08T04	SH08	Proliferation	Interferon_gamma	0.8247023202464474
SH08T04	SH08	Proliferation	Antigen_presenting_cells	-0.3205786427279784
SH08T04	SH08	Proliferation	Inflammatory	0.9026704921650834
SH08T04	SH08	Proliferation	Gajewski_13_gene_inflammatory	0.6447211378943004
SH08T04	SH08	Proliferation	Cytolytic_score	0.8743793445878831
SH08T04	SH08	Proliferation	MVI_6_gene	-0.03130373596096156
SH08T04	SH08	Proliferation	GEP score	-0.016044522311972554
SH08T04	SH08	Proliferation	IMPRES	6
SH08T04	SH08	Proliferation	TIDE	0.86
SH08T05	SH08	Proliferation	HALLMARK_ANGIOGENESIS	-0.1155631596611261
SH08T05	SH08	Proliferation	HALLMARK_E2F_TARGETS	0.17889838565989644
SH08T05	SH08	Proliferation	HALLMARK_G2M_CHECKPOINT	0.29288386796078153
SH08T05	SH08	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	0.0917107745322541
SH08T05	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.547765883270463
SH08T05	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.3973705551307054
SH08T05	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.2772651430061257
SH08T05	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.17922036432914984
SH08T05	SH08	Proliferation	ImmuneClass	0.4907685625815922
SH08T05	SH08	Proliferation	Exhaused_T_Cell	0.840336525979963
SH08T05	SH08	Proliferation	Interferon_gamma	0.821539948961735
SH08T05	SH08	Proliferation	Antigen_presenting_cells	-0.20345237754322212
SH08T05	SH08	Proliferation	Inflammatory	0.9307548002648409
SH08T05	SH08	Proliferation	Gajewski_13_gene_inflammatory	0.6946908256637226
SH08T05	SH08	Proliferation	Cytolytic_score	0.9269557541652856
SH08T05	SH08	Proliferation	MVI_6_gene	-0.03574472450407906
SH08T05	SH08	Proliferation	GEP score	-0.012286642158956515
SH08T05	SH08	Proliferation	IMPRES	8
SH08T05	SH08	Proliferation	TIDE	0.71
SH08T06	SH08	Proliferation	HALLMARK_ANGIOGENESIS	-0.017675236112182774
SH08T06	SH08	Proliferation	HALLMARK_E2F_TARGETS	0.07268784585493605
SH08T06	SH08	Proliferation	HALLMARK_G2M_CHECKPOINT	0.32528920499081554
SH08T06	SH08	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	0.26682522559241106
SH08T06	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.6388539397648989
SH08T06	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.5083018038554138
SH08T06	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.1002952853840598
SH08T06	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.02467112847109834
SH08T06	SH08	Proliferation	ImmuneClass	0.022944519594783525
SH08T06	SH08	Proliferation	Exhaused_T_Cell	0.43124752429252833
SH08T06	SH08	Proliferation	Interferon_gamma	0.13900305655284562
SH08T06	SH08	Proliferation	Antigen_presenting_cells	-0.8609890283881025
SH08T06	SH08	Proliferation	Inflammatory	0.21205322975774568
SH08T06	SH08	Proliferation	Gajewski_13_gene_inflammatory	0.14210372011877004
SH08T06	SH08	Proliferation	Cytolytic_score	0.7501930927948651
SH08T06	SH08	Proliferation	MVI_6_gene	-0.22095733923018568
SH08T06	SH08	Proliferation	GEP score	-0.10758558377161763
SH08T06	SH08	Proliferation	IMPRES	8
SH08T06	SH08	Proliferation	TIDE	0.57
SH08T07	SH08	Proliferation	HALLMARK_ANGIOGENESIS	0.231641040080395
SH08T07	SH08	Proliferation	HALLMARK_E2F_TARGETS	-0.14655295562997905
SH08T07	SH08	Proliferation	HALLMARK_G2M_CHECKPOINT	0.08059249530090654
SH08T07	SH08	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	0.28360439460986736
SH08T07	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.6506741230338181
SH08T07	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.35195546528254934
SH08T07	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.06197908830696891
SH08T07	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.1579104937427654
SH08T07	SH08	Proliferation	ImmuneClass	0.39440899498675963
SH08T07	SH08	Proliferation	Exhaused_T_Cell	0.3835128678856321
SH08T07	SH08	Proliferation	Interferon_gamma	0.27405311092540274
SH08T07	SH08	Proliferation	Antigen_presenting_cells	-0.8640247004311945
SH08T07	SH08	Proliferation	Inflammatory	0.32343853453982074
SH08T07	SH08	Proliferation	Gajewski_13_gene_inflammatory	0.06203588222509143
SH08T07	SH08	Proliferation	Cytolytic_score	0.5286880723821709
SH08T07	SH08	Proliferation	MVI_6_gene	-0.24477860155160885
SH08T07	SH08	Proliferation	GEP score	-0.0943057499892979
SH08T07	SH08	Proliferation	IMPRES	7
SH08T07	SH08	Proliferation	TIDE	0.07
SH08T08	SH08	Proliferation	HALLMARK_ANGIOGENESIS	0.25073941754410745
SH08T08	SH08	Proliferation	HALLMARK_E2F_TARGETS	-0.08218013084227394
SH08T08	SH08	Proliferation	HALLMARK_G2M_CHECKPOINT	0.1503625126032254
SH08T08	SH08	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	0.15057403189496618
SH08T08	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.6059294127687002
SH08T08	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.15373578104033098
SH08T08	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.10748161844529054
SH08T08	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.19754865097017094
SH08T08	SH08	Proliferation	ImmuneClass	0.3952713815761959
SH08T08	SH08	Proliferation	Exhaused_T_Cell	0.27803515083717695
SH08T08	SH08	Proliferation	Interferon_gamma	-0.43646366661220404
SH08T08	SH08	Proliferation	Antigen_presenting_cells	-0.7222792291660167
SH08T08	SH08	Proliferation	Inflammatory	-0.12635179871995544
SH08T08	SH08	Proliferation	Gajewski_13_gene_inflammatory	-0.377489505894185
SH08T08	SH08	Proliferation	Cytolytic_score	0.37901357166495075
SH08T08	SH08	Proliferation	MVI_6_gene	0.19624187396921897
SH08T08	SH08	Proliferation	GEP score	-0.12950681326657687
SH08T08	SH08	Proliferation	IMPRES	9
SH08T08	SH08	Proliferation	TIDE	0.67
SH08T09	SH08	Proliferation	HALLMARK_ANGIOGENESIS	0.28615972546228235
SH08T09	SH08	Proliferation	HALLMARK_E2F_TARGETS	0.02362068900158909
SH08T09	SH08	Proliferation	HALLMARK_G2M_CHECKPOINT	0.2577018789947093
SH08T09	SH08	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	0.3560469186144147
SH08T09	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.6670519685097445
SH08T09	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.2392462234527129
SH08T09	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	0.004155261977286745
SH08T09	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.10266492970462238
SH08T09	SH08	Proliferation	ImmuneClass	0.5723734932337203
SH08T09	SH08	Proliferation	Exhaused_T_Cell	0.7258973116200589
SH08T09	SH08	Proliferation	Interferon_gamma	0.705340564479887
SH08T09	SH08	Proliferation	Antigen_presenting_cells	-0.6190894730036862
SH08T09	SH08	Proliferation	Inflammatory	0.7914247374090563
SH08T09	SH08	Proliferation	Gajewski_13_gene_inflammatory	0.5513707661403682
SH08T09	SH08	Proliferation	Cytolytic_score	0.8003420500937789
SH08T09	SH08	Proliferation	MVI_6_gene	-0.10970091601369836
SH08T09	SH08	Proliferation	GEP score	-0.03856183054343428
SH08T09	SH08	Proliferation	IMPRES	9
SH08T09	SH08	Proliferation	TIDE	0.11
SH08T10	SH08	Proliferation	HALLMARK_ANGIOGENESIS	0.12835513492240508
SH08T10	SH08	Proliferation	HALLMARK_E2F_TARGETS	0.03174724467188564
SH08T10	SH08	Proliferation	HALLMARK_G2M_CHECKPOINT	0.21479019172109587
SH08T10	SH08	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	0.2271627826633527
SH08T10	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.6177600921147226
SH08T10	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.4002262884700054
SH08T10	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.09638480774465022
SH08T10	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.1177757479503301
SH08T10	SH08	Proliferation	ImmuneClass	0.3792071205037331
SH08T10	SH08	Proliferation	Exhaused_T_Cell	0.20328911007936812
SH08T10	SH08	Proliferation	Interferon_gamma	0.07300518706540529
SH08T10	SH08	Proliferation	Antigen_presenting_cells	-0.760857329832466
SH08T10	SH08	Proliferation	Inflammatory	0.16804275026276297
SH08T10	SH08	Proliferation	Gajewski_13_gene_inflammatory	0.23839758229138258
SH08T10	SH08	Proliferation	Cytolytic_score	0.8509875317223845
SH08T10	SH08	Proliferation	MVI_6_gene	-0.2238878692256251
SH08T10	SH08	Proliferation	GEP score	-0.11083734215848419
SH08T10	SH08	Proliferation	IMPRES	9
SH08T10	SH08	Proliferation	TIDE	0.94
SH08T11	SH08	Proliferation	HALLMARK_ANGIOGENESIS	0.18962981252684857
SH08T11	SH08	Proliferation	HALLMARK_E2F_TARGETS	-0.16171195697190158
SH08T11	SH08	Proliferation	HALLMARK_G2M_CHECKPOINT	0.12713243977714955
SH08T11	SH08	Proliferation	HO_LIVER_CANCER_VASCULAR_INVASION	0.12363838669921134
SH08T11	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	-0.6556689484798554
SH08T11	SH08	Proliferation	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP	0.17775927538892822
SH08T11	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_DN	-0.07401384118113177
SH08T11	SH08	Proliferation	ROESSLER_LIVER_CANCER_METASTASIS_UP	-0.20203325075536807
SH08T11	SH08	Proliferation	ImmuneClass	0.2906637734489441
SH08T11	SH08	Proliferation	Exhaused_T_Cell	0.08806974947572982
SH08T11	SH08	Proliferation	Interferon_gamma	-0.4018272258335627
